X,CH1,CH2,CH3,CH4,Start,Increment
390,-1.92e+00,1.16e+00,4.40e-02,-1.20e+00,
391,-1.76e+00,1.12e+00,3.80e-02,-1.12e+00,
392,-1.76e+00,1.16e+00,4.20e-02,-1.20e+00,
393,-1.76e+00,1.08e+00,3.80e-02,-1.12e+00,
394,-1.76e+00,1.08e+00,4.00e-02,-1.20e+00,
395,-1.76e+00,1.08e+00,3.60e-02,-1.12e+00,
396,-1.76e+00,1.08e+00,4.00e-02,-1.20e+00,
397,-1.60e+00,1.08e+00,3.60e-02,-1.12e+00,
398,-1.60e+00,1.08e+00,4.00e-02,-1.12e+00,
399,-1.68e+00,1.00e+00,3.60e-02,-1.28e+00,
400,-1.68e+00,1.04e+00,3.80e-02,-1.20e+00,
401,-1.52e+00,1.00e+00,3.40e-02,-1.36e+00,
402,-1.52e+00,1.00e+00,3.60e-02,-1.28e+00,
403,-1.52e+00,1.04e+00,3.20e-02,-1.36e+00,
404,-1.52e+00,9.60e-01,3.40e-02,-1.36e+00,
405,-1.52e+00,1.04e+00,3.00e-02,-1.28e+00,
406,-1.52e+00,9.60e-01,2.80e-02,-1.28e+00,
407,-1.36e+00,9.20e-01,2.40e-02,-1.28e+00,
408,-1.36e+00,9.20e-01,2.60e-02,-1.28e+00,
409,-1.44e+00,9.60e-01,2.20e-02,-1.36e+00,
410,-1.36e+00,9.60e-01,2.40e-02,-1.36e+00,
